% Hand Tracking log file 10/13/2016 5:40:36 PM
%
-0.08340006;0.7866;-97.333;
-0.02098592;0.9132279;-9.49924;
-0.01535093;0.9174164;-9.493571;
0.0004222;0.9349182;-9.487361;
0.0138886;0.9523132;-9.479465;
0.02856702;0.9687851;-9.475131;
0.06604272;1.013119;-9.467326;
0.07252415;1.022168;-9.465564;
0.1234491;1.091885;-9.465137;
0.1482236;1.125897;-9.470782;
0.1651917;1.149358;-9.476497;
0.1967843;1.192456;-9.492526;
0.2215197;1.222577;-9.509601;
0.2335745;1.235028;-9.520045;
0.2500199;1.251813;-9.535525;
0.2666425;1.26421;-9.551684;
0.2727381;1.269009;-9.55717;
0.2911721;1.278111;-9.57529;
0.2925635;1.278226;-9.576587;
0.3026957;1.282521;-9.584842;
0.3055745;1.280514;-9.588923;
0.3081126;1.281766;-9.591105;
0.3074284;1.279774;-9.591388;
0.3070054;1.27908;-9.591258;
0.3040037;1.276807;-9.588634;
0.3023279;1.275944;-9.586711;
0.2991635;1.273526;-9.582896;
0.2945221;1.269727;-9.5769;
0.2934887;1.26888;-9.57587;
0.2882781;1.264951;-9.569232;
0.2823981;1.254521;-9.562701;
0.2813327;1.250218;-9.55907;
0.2814525;1.248212;-9.557574;
0.2810214;1.240147;-9.553027;
0.2799994;1.235829;-9.550166;
0.2789772;1.233449;-9.548366;
0.276336;1.22926;-9.545733;
0.2751325;1.227544;-9.54526;
0.2714926;1.224072;-9.546206;
0.2712154;1.224591;-9.547648;
0.2705415;1.222989;-9.556994;
0.2744277;1.223019;-9.566554;
0.2793554;1.222028;-9.576243;
0.2923888;1.216908;-9.598315;
0.2959839;1.21114;-9.606494;
0.3064964;1.174855;-9.638476;
0.3086808;1.160741;-9.648005;
0.3140923;1.121426;-9.671611;
0.3030754;1.052212;-9.693545;
0.2998674;1.030904;-9.697818;
0.2946473;0.982106;-9.712939;
0.3127491;0.9546326;-9.750216;
0.04693064;0.9187439;-9.582881;
0.04455681;0.9198654;-9.569095;
0.04129853;0.9228256;-9.548404;
0.03929471;0.9225662;-9.522601;
0.0389462;0.9222611;-9.514956;
0.03776422;0.9208878;-9.508578;
0.03579049;0.9191559;-9.502856;
0.03543799;0.9188126;-9.502307;
0.03345583;0.9170654;-9.500056;
0.03347456;0.9170044;-9.500216;
0.03360915;0.9170349;-9.5004;
0.03432236;0.917424;-9.501155;
0.04134931;0.9250687;-9.500628;
0.04491914;0.9291504;-9.499858;
0.06338718;0.9511612;-9.494548;
0.08946297;0.985875;-9.483829;
0.1164415;1.021519;-9.473216;
0.155769;1.070546;-9.463473;
0.1716704;1.089764;-9.460742;
0.2310118;1.158047;-9.469592;
