% Hand Tracking log file 10/13/2016 5:19:08 PM
%
% parse_left = false
% parse_right = true
% sampling_rate = 0.04
%
%
%
% frame number #0 time: 1.44
% frame number #170 time: 3.04
1;invalid_hand;170;3.04;
% frame number #176 time: 3.08
1;invalid_hand;176;3.08;
% frame number #179 time: 3.12
1;invalid_hand;179;3.12;
% frame number #185 time: 3.16
1;invalid_hand;185;3.16;
% frame number #189 time: 3.2
1;invalid_hand;189;3.2;
% frame number #192 time: 3.24
1;invalid_hand;192;3.24;
% frame number #198 time: 3.28
1;invalid_hand;198;3.28;
% frame number #202 time: 3.32
1;invalid_hand;202;3.32;
% frame number #206 time: 3.36
1;invalid_hand;206;3.36;
% frame number #212 time: 3.4
1;invalid_hand;212;3.4;
% frame number #215 time: 3.44
1;invalid_hand;215;3.44;
% frame number #219 time: 3.48
1;invalid_hand;219;3.48;
% frame number #225 time: 3.52
1;invalid_hand;225;3.52;
% frame number #226 time: 3.56
1;invalid_hand;226;3.56;
% frame number #234 time: 3.6
1;invalid_hand;234;3.6;
% frame number #237 time: 3.64
1;invalid_hand;237;3.64;
% frame number #241 time: 3.68
1;invalid_hand;241;3.68;
% frame number #246 time: 3.72
1;invalid_hand;246;3.72;
% frame number #250 time: 3.76
1;invalid_hand;250;3.76;
% frame number #256 time: 3.8
1;invalid_hand;256;3.8;
% frame number #259 time: 3.84
1;invalid_hand;259;3.84;
% frame number #263 time: 3.88
1;invalid_hand;263;3.88;
% frame number #269 time: 3.92
1;invalid_hand;269;3.92;
% frame number #272 time: 3.96
1;invalid_hand;272;3.96;
% frame number #278 time: 4
1;invalid_hand;278;4;
% frame number #281 time: 4.04
1;invalid_hand;281;4.04;
% frame number #287 time: 4.08
1;invalid_hand;287;4.08;
% frame number #291 time: 4.12
1;invalid_hand;291;4.12;
% frame number #294 time: 4.16
1;invalid_hand;294;4.16;
% frame number #300 time: 4.2
1;invalid_hand;300;4.2;
% frame number #303 time: 4.24
1;invalid_hand;303;4.24;
% frame number #309 time: 4.28
1;invalid_hand;309;4.28;
% frame number #312 time: 4.32
1;invalid_hand;312;4.32;
% frame number #316 time: 4.36
1;invalid_hand;316;4.36;
% frame number #322 time: 4.4
1;invalid_hand;322;4.4;
% frame number #325 time: 4.44
1;invalid_hand;325;4.44;
% frame number #331 time: 4.48
1;invalid_hand;331;4.48;
% frame number #334 time: 4.52
1;invalid_hand;334;4.52;
% frame number #340 time: 4.56
1;invalid_hand;340;4.56;
% frame number #344 time: 4.6
1;invalid_hand;344;4.6;
% frame number #347 time: 4.64
1;invalid_hand;347;4.64;
% frame number #353 time: 4.68
1;invalid_hand;353;4.68;
% frame number #356 time: 4.72
1;invalid_hand;356;4.72;
% frame number #362 time: 4.76
1;invalid_hand;362;4.76;
% frame number #366 time: 4.8
1;invalid_hand;366;4.8;
% frame number #369 time: 4.84
1;invalid_hand;369;4.84;
% frame number #375 time: 4.88
1;invalid_hand;375;4.88;
% frame number #378 time: 4.92
1;invalid_hand;378;4.92;
% frame number #384 time: 4.96
1;invalid_hand;384;4.96;
% frame number #388 time: 5
1;invalid_hand;388;5;
% frame number #393 time: 5.04
1;invalid_hand;393;5.04;
% frame number #397 time: 5.08
1;invalid_hand;397;5.08;
% frame number #400 time: 5.12
1;invalid_hand;400;5.12;
% frame number #406 time: 5.16
1;invalid_hand;406;5.16;
% frame number #410 time: 5.2
1;invalid_hand;410;5.2;
% frame number #415 time: 5.24
1;invalid_hand;415;5.24;
% frame number #419 time: 5.28
1;invalid_hand;419;5.28;
% frame number #422 time: 5.32
1;invalid_hand;422;5.32;
% frame number #428 time: 5.36
1;invalid_hand;428;5.36;
% frame number #432 time: 5.4
1;invalid_hand;432;5.4;
% frame number #437 time: 5.44
1;invalid_hand;437;5.44;
% frame number #440 time: 5.48
1;invalid_hand;440;5.48;
% frame number #446 time: 5.52
1;invalid_hand;446;5.52;
% frame number #450 time: 5.56
1;invalid_hand;450;5.56;
% frame number #455 time: 5.6
1;invalid_hand;455;5.6;
% frame number #459 time: 5.64
1;invalid_hand;459;5.64;
% frame number #462 time: 5.68
1;invalid_hand;462;5.68;
% frame number #468 time: 5.72
1;invalid_hand;468;5.72;
% frame number #472 time: 5.76
1;invalid_hand;472;5.76;
% frame number #477 time: 5.8
1;invalid_hand;477;5.8;
% frame number #480 time: 5.84
1;invalid_hand;480;5.84;
% frame number #484 time: 5.88
1;invalid_hand;484;5.88;
% frame number #490 time: 5.92
1;invalid_hand;490;5.92;
% frame number #493 time: 5.96
1;invalid_hand;493;5.96;
% frame number #500 time: 6
1;0.07862318;0.9525803;-9.556544;0.1548518;0.9622626;-0.0996587;0.2003493;0.05399758;0.9414795;-9.580317;-0.3373934;-0.2600616;0.4511153;0.7842377;0.02869037;0.9513748;-9.552859;-0.2376043;-0.2021516;0.4798664;0.8200043;0.01287003;0.9571655;-9.532298;-0.2901976;-0.2327967;0.4657711;0.8029;0.03859062;0.971402;-9.514155;0.02980322;-0.2035185;-0.04151955;0.9777362;0.02617231;0.966008;-9.486743;0.2144391;-0.2076986;-0.002223423;0.9543964;0.0188625;0.9564331;-9.47211;0.338319;-0.2061808;0.02516195;0.9178217;0.05894091;0.9706467;-9.504237;0.04184401;-0.1521156;-0.1425493;0.9771334;0.04694055;0.9645432;-9.472072;0.2300122;-0.1768104;-0.1104424;0.9505972;0.03829769;0.9538925;-9.455279;0.3586528;-0.1903279;-0.08505727;0.909895;0.08138569;0.9660538;-9.503146;0.03597361;-0.1138163;-0.1909158;0.9743218;0.07199117;0.9608429;-9.471972;0.2166802;-0.1473598;-0.1663973;0.9506034;0.06394576;0.9511765;-9.454791;0.3440968;-0.1686442;-0.144783;0.912247;0.104941;0.9572418;-9.505656;0.005347392;0.03312665;-0.3027132;0.9524909;0.1047979;0.9541672;-9.480708;0.1564938;-0.01535119;-0.3041333;0.9395622;0.1016724;0.9479721;-9.465266;0.2639292;-0.0503638;-0.3003268;0.9152097;500;6;
% frame number #502 time: 6.04
1;0.07829799;0.956807;-9.550128;0.1422034;0.9655576;-0.08305642;0.2014414;0.05430206;0.9465378;-9.574481;-0.3390081;-0.2615443;0.4503947;0.7834619;0.02865989;0.9566086;-9.547343;-0.2472616;-0.2083648;0.4773311;0.8170685;0.01206435;0.9628723;-9.527621;-0.3214555;-0.2514372;0.4561143;0.7908258;0.03792011;0.9737595;-9.507197;0.03210089;-0.1944354;-0.0338628;0.979805;0.02604677;0.9685486;-9.479381;0.1962481;-0.1973609;-0.0007171401;0.9604868;0.01899203;0.959874;-9.464015;0.2974298;-0.1963147;0.02030715;0.9341219;0.05815771;0.9731262;-9.497317;0.0499711;-0.1457373;-0.130943;0.9793454;0.04669979;0.9666718;-9.4649;0.2214761;-0.1664997;-0.1032632;0.9552816;0.03858029;0.9565476;-9.447452;0.3269973;-0.1770106;-0.0839802;0.9244931;0.08053782;0.9692734;-9.496333;0.0423674;-0.112056;-0.1773953;0.9768211;0.07139861;0.9637726;-9.465053;0.2109223;-0.1410889;-0.1553048;0.9547179;0.06381358;0.9544571;-9.447406;0.3182881;-0.1578593;-0.1382247;0.924482;0.1043733;0.9609726;-9.499034;0.01649405;0.03748506;-0.2869108;0.9570816;0.1044219;0.9573563;-9.474139;0.1628779;-0.006897971;-0.289267;0.9432645;0.1017549;0.951001;-9.458636;0.2555741;-0.03553677;-0.2871587;0.9224744;502;6.04;
% frame number #507 time: 6.08
1;0.07626344;0.9603851;-9.539615;0.1295798;0.9695266;-0.0611502;0.1987161;0.05254021;0.9514053;-9.564799;-0.3419009;-0.266502;0.4474853;0.7822003;0.02654254;0.9615143;-9.538013;-0.251076;-0.2140858;0.4747986;0.8159009;0.008998223;0.9682968;-9.519588;-0.3730139;-0.2842441;0.4364307;0.7678505;0.03585188;0.9767502;-9.495738;-0.006718004;-0.1832083;-0.03408526;0.9824601;0.02461882;0.9743164;-9.467174;0.1366808;-0.1862208;-0.006993096;0.9729292;0.01775414;0.9679764;-9.450587;0.2218164;-0.1861133;0.009430791;0.9571157;0.05625416;0.9770096;-9.485904;0.002374581;-0.1376574;-0.1261186;0.982415;0.04578936;0.9740494;-9.452556;0.1587165;-0.1559769;-0.1025996;0.9695122;0.03825752;0.9664276;-9.433612;0.2566128;-0.1656134;-0.08618384;0.9483113;0.07874924;0.9739884;-9.48524;-0.01422808;-0.1073822;-0.1694099;0.9795749;0.0706973;0.9725083;-9.453097;0.1334622;-0.1316712;-0.1513055;0.9705448;0.06395246;0.9662903;-9.43378;0.227454;-0.1457961;-0.1377467;0.9529083;0.1031355;0.9655655;-9.488475;-0.03441001;0.05027239;-0.2656418;0.9621451;0.1047051;0.9643372;-9.463359;0.1047238;0.01143219;-0.2701152;0.9570476;0.103309;0.9595535;-9.447146;0.1981431;-0.01513216;-0.2699332;0.9421499;507;6.08;
% frame number #511 time: 6.12
1;0.07225105;0.9661453;-9.522151;0.1143201;0.9727602;-0.06730995;0.1901001;0.04851086;0.9546631;-9.545817;-0.3060667;-0.2649804;0.4789326;0.7789301;0.02287208;0.9622849;-9.517764;-0.2347068;-0.2207922;0.5008411;0.8033192;0.004696144;0.9679535;-9.499888;-0.3905937;-0.3164786;0.4465787;0.7401658;0.03259084;0.9843262;-9.477778;-0.06719875;-0.1689652;-0.02930063;0.982892;0.02228056;0.9855393;-9.448779;0.07402247;-0.1714185;-0.00484147;0.9824016;0.01590367;0.9813202;-9.431361;0.1678645;-0.1710931;0.01161475;0.97078;0.05306726;0.9856461;-9.468501;-0.06221852;-0.1326257;-0.118296;0.9821128;0.04349557;0.9871262;-9.434764;0.09038238;-0.1493216;-0.09636711;0.9799222;0.03646762;0.9820526;-9.414821;0.1988982;-0.1591204;-0.07914687;0.9637718;0.07569061;0.9836167;-9.468463;-0.09337065;-0.1066626;-0.1610421;0.9767141;0.06858218;0.9873551;-9.436259;0.04862406;-0.1287961;-0.1439551;0.9799614;0.06238779;0.9842423;-9.416064;0.1603711;-0.1444135;-0.1282819;0.967972;0.1004768;0.9753693;-9.472102;-0.1242153;0.05172979;-0.2477845;0.9594256;0.1034189;0.9787109;-9.447268;0.003650141;0.01853454;-0.2524473;0.9674263;0.1031328;0.9768952;-9.430423;0.1108444;-0.009557575;-0.2529463;0.9610621;511;6.12;
% frame number #517 time: 6.16
1;0.06859022;0.9660767;-9.509646;0.1227642;0.9660854;-0.1339312;0.1834954;0.04362466;0.95345;-9.531642;-0.369816;-0.2158644;0.474022;0.7693776;0.01928021;0.9665344;-9.504565;-0.2830547;-0.1624824;0.4948674;0.8053483;0.002517918;0.9755295;-9.486537;-0.4237188;-0.249105;0.4574287;0.7410588;0.03061696;0.9898575;-9.466792;-0.09275308;-0.1627067;-0.03208139;0.9817812;0.0207193;0.9931305;-9.437716;0.02735216;-0.1654008;-0.01205276;0.9857734;0.01449368;0.9908188;-9.419879;0.1124828;-0.1658235;0.002293448;0.9797168;0.05076505;0.9902161;-9.458072;-0.06405503;-0.138197;-0.1213071;0.9808584;0.04083087;0.9919251;-9.424449;0.08707382;-0.1551604;-0.0986867;0.9790835;0.03357293;0.9871872;-9.404483;0.1863915;-0.1644091;-0.08236178;0.9651138;0.07328673;0.9880036;-9.45824;-0.1083061;-0.1153956;-0.1681463;0.9729751;0.06587884;0.9931687;-9.426242;0.02131444;-0.1366183;-0.1514093;0.9787526;0.05954227;0.9915207;-9.405879;0.1188043;-0.1510351;-0.1370318;0.9717491;0.09763846;0.9793366;-9.461352;-0.1520945;0.03101732;-0.270978;0.9499875;0.09998547;0.9842499;-9.436717;-0.02475221;-0.005197048;-0.2726979;0.9617673;0.09917767;0.9837006;-9.419795;0.07541485;-0.03353199;-0.2706783;0.9591255;517;6.16;
% frame number #520 time: 6.2
1;0.06588407;0.9665802;-9.500896;0.145739;0.954622;-0.1931221;0.1736689;0.03943913;0.9536636;-9.521091;-0.4163084;-0.1686907;0.4598663;0.7659987;0.01698494;0.9713181;-9.495082;-0.3181351;-0.1103792;0.4772315;0.8116999;0.002245548;0.9831055;-9.476642;-0.4265461;-0.1748441;0.4575621;0.7603453;0.02998631;0.9937103;-9.459506;-0.0565392;-0.1633218;-0.03913659;0.9841737;0.01997167;0.994664;-9.430339;0.07201335;-0.167026;-0.01755054;0.9831625;0.01367442;0.9906891;-9.412814;0.159751;-0.1679265;-0.002525443;0.9727662;0.04983919;0.9932907;-9.451434;-0.03047631;-0.1463701;-0.1342014;0.9796107;0.03902218;0.9928177;-9.418063;0.123264;-0.1655753;-0.1096313;0.9723023;0.03115498;0.9868134;-9.398669;0.2168506;-0.1754146;-0.09308022;0.9557936;0.07221293;0.9903229;-9.451526;-0.08556175;-0.1226009;-0.1861758;0.9710752;0.06410205;0.9942444;-9.41952;0.04378983;-0.1461761;-0.1683002;0.9738532;0.05720246;0.9919479;-9.399402;0.1354018;-0.1613911;-0.1537703;0.9653881;0.09580249;0.9806793;-9.454028;-0.1297001;0.01480335;-0.3072801;0.9426229;0.09698178;0.9845322;-9.429164;0.01027687;-0.03052841;-0.3061179;0.9514486;0.09487201;0.9830826;-9.412417;0.1158331;-0.06432173;-0.300837;0.9444272;520;6.2;
% frame number #524 time: 6.24
1;0.06478114;0.9675644;-9.495006;0.1676431;0.9474974;-0.210251;0.1730295;0.03763168;0.9548157;-9.514613;-0.4201333;-0.161197;0.4489866;0.7719553;0.01577712;0.9732102;-9.488635;-0.3196777;-0.1034306;0.465699;0.8186775;0.001610772;0.9854248;-9.469958;-0.420238;-0.161258;0.4489647;0.7718982;0.03027792;0.996312;-9.454333;-0.04167284;-0.1581222;-0.06010335;0.9847074;0.02047274;0.9962509;-9.425143;0.1004757;-0.1651259;-0.03672144;0.9804538;0.01413406;0.991246;-9.407916;0.1952072;-0.1679114;-0.02051344;0.9660638;0.04979398;0.9954422;-9.4463;-0.02563075;-0.148353;-0.1554147;0.9763099;0.03870261;0.9948929;-9.41302;0.1285779;-0.1709953;-0.1300881;0.9681454;0.03043926;0.9888962;-9.393786;0.2213299;-0.182742;-0.1129942;0.9512366;0.07170637;0.9912537;-9.446109;-0.07431897;-0.1285119;-0.2062756;0.967167;0.06298962;0.9944504;-9.414233;0.06542718;-0.1568185;-0.1856687;0.9678091;0.05545228;0.9915131;-9.394427;0.1550267;-0.1733842;-0.1703022;0.9575499;0.09450791;0.9803742;-9.44807;-0.1030501;0.003077969;-0.332833;0.9373332;0.09466913;0.9830979;-9.423053;0.04084536;-0.04762653;-0.3294221;0.9420958;0.09159777;0.9809311;-9.406535;0.1471582;-0.08458687;-0.3219197;0.9314276;524;6.24;
% frame number #529 time: 6.28
1;0.06397875;0.9681976;-9.491496;0.1747938;0.9447522;-0.2194526;0.1695026;0.03648854;0.9554642;-9.510547;-0.4204802;-0.1527277;0.4465805;0.7748785;0.01516105;0.9742935;-9.484424;-0.3207712;-0.09595984;0.4621165;0.8211857;0.00144099;0.98676;-9.465549;-0.4149182;-0.1495246;0.4476632;0.7778709;0.03029367;0.9977005;-9.450992;-0.03824802;-0.1537507;-0.06741219;0.9850652;0.02070263;0.997319;-9.421763;0.1117683;-0.1622039;-0.04328495;0.9794511;0.01442159;0.9918793;-9.404658;0.2106808;-0.1657617;-0.02658472;0.9630316;0.04973348;0.9966934;-9.443095;-0.0261237;-0.1468048;-0.1627291;0.9753386;0.03868906;0.9961289;-9.409831;0.1328363;-0.171314;-0.136689;0.9666034;0.03034048;0.9900025;-9.390674;0.2265908;-0.183843;-0.1193069;0.9490123;0.07158226;0.9922608;-9.442958;-0.0779983;-0.1268322;-0.2139703;0.9654257;0.06297367;0.9956253;-9.411098;0.06678525;-0.1573108;-0.1926733;0.9662662;0.05537836;0.9927033;-9.391307;0.1557139;-0.1744281;-0.177326;0.9559726;0.09404065;0.9807785;-9.444827;-0.09890342;0.002646774;-0.3423009;0.9343668;0.09410988;0.9833191;-9.419795;0.04498601;-0.04967225;-0.338688;0.9385091;0.09088553;0.9810761;-9.403323;0.1516736;-0.08795557;-0.3308182;0.9272639;529;6.28;
% frame number #533 time: 6.32
1;0.06236375;0.9676788;-9.487109;0.1801034;0.9456214;-0.2174334;0.1615113;0.03437759;0.9555405;-9.506106;-0.4190691;-0.1488519;0.4427056;0.7786117;0.01321696;0.9746521;-9.479999;-0.3263848;-0.096751;0.4569292;0.8217834;-0.0005265429;0.9873703;-9.461291;-0.418211;-0.148364;0.4428693;0.7790729;0.02936671;0.997258;-9.446002;-0.03561984;-0.1519327;-0.07175306;0.9851393;0.01981967;0.9959305;-9.416987;0.1517235;-0.1627775;-0.04165936;0.9740369;0.01353087;0.9888657;-9.400523;0.2639196;-0.1665166;-0.02245525;0.9497971;0.04906044;0.9964264;-9.438365;-0.034933;-0.1422561;-0.1690674;0.9746585;0.0382465;0.9959305;-9.405162;0.1464729;-0.1711492;-0.1397446;0.9642226;0.02979377;0.9891174;-9.38631;0.2506778;-0.1853587;-0.1202612;0.942518;0.07101345;0.9920395;-9.43864;-0.09639671;-0.1207223;-0.2204362;0.9630897;0.06292015;0.9962357;-9.40681;0.06220901;-0.1551071;-0.1977569;0.9659007;0.05536621;0.9933441;-9.387027;0.1620689;-0.1747842;-0.1806004;0.9542368;0.09334175;0.9803742;-9.440928;-0.1250165;0.006787077;-0.3435128;0.9307652;0.0940209;0.984021;-9.416049;0.02196219;-0.0469742;-0.3403536;0.9388667;0.09105372;0.9823807;-9.399478;0.1365179;-0.08821008;-0.3320634;0.9291478;533;6.32;
% frame number #538 time: 6.36
1;0.06168027;0.967099;-9.486407;0.1795288;0.9456323;-0.2179646;0.1613712;0.03367993;0.9550675;-9.505519;-0.4234902;-0.1476243;0.4413862;0.7772011;0.01244217;0.9745072;-9.479693;-0.3326691;-0.09664392;0.4552743;0.8201931;-0.001462647;0.9874924;-9.461322;-0.4284132;-0.150422;0.4404406;0.7744983;0.02870164;0.9965714;-9.445292;-0.03318312;-0.1509971;-0.07119174;0.9854089;0.01920235;0.9950455;-9.416278;0.1562401;-0.1618401;-0.04094103;0.9735094;0.0129542;0.9877899;-9.39989;0.2698229;-0.165536;-0.02159275;0.9483287;0.04848289;0.9959305;-9.437655;-0.03666338;-0.1400351;-0.1694922;0.9748428;0.03782795;0.9955109;-9.404407;0.1454864;-0.1691446;-0.1404548;0.9646224;0.02944068;0.9886521;-9.385562;0.2546012;-0.184066;-0.1202378;0.9417223;0.07023557;0.9913757;-9.437945;-0.0929377;-0.1222181;-0.2191382;0.9635372;0.06200094;0.9953583;-9.406131;0.06534824;-0.1563004;-0.1962881;0.9658006;0.05435841;0.9922684;-9.386416;0.1700223;-0.1767254;-0.1781206;0.9529605;0.09246168;0.9798706;-9.440234;-0.1233018;0.0007260442;-0.3417093;0.9316818;0.09282705;0.983548;-9.415355;0.02335462;-0.05251917;-0.3376499;0.9395152;0.08965135;0.9818771;-9.398829;0.140794;-0.09437824;-0.3284182;0.9291993;538;6.36;
% frame number #542 time: 6.4
1;0.0605141;0.9658936;-9.486491;0.1789281;0.9459496;-0.2181647;0.1599018;0.032409;0.9538544;-9.505565;-0.4237042;-0.1475029;0.4422214;0.7766324;0.01104286;0.9733399;-9.479861;-0.3371643;-0.09877695;0.4555876;0.8179263;-0.003047733;0.9864166;-9.461688;-0.4327537;-0.1526622;0.440467;0.7716265;0.02740025;0.9950379;-9.445323;-0.02564688;-0.1552633;-0.06709374;0.9852583;0.01765163;0.9930237;-9.41643;0.1642668;-0.1652665;-0.03598949;0.9718066;0.0113243;0.9855698;-9.400142;0.2704858;-0.1682283;-0.01753549;0.9477496;0.04735418;0.9945953;-9.437716;-0.03399083;-0.1403206;-0.1681814;0.9751257;0.03666696;0.9940231;-9.404468;0.146725;-0.1689731;-0.1393662;0.9646227;0.02828837;0.9870804;-9.385646;0.2570156;-0.1839212;-0.1189447;0.9412589;0.06916691;0.9901169;-9.438052;-0.0917434;-0.1214287;-0.218396;0.9639199;0.06100567;0.9941071;-9.406192;0.06228415;-0.1545271;-0.196375;0.9662707;0.05346005;0.9911392;-9.386424;0.1661487;-0.1748077;-0.178561;0.9539145;0.09153661;0.9787491;-9.440448;-0.1270726;0.004267707;-0.3414723;0.9312524;0.09218756;0.9826096;-9.415584;0.01520845;-0.04741728;-0.338191;0.9397591;0.08928182;0.9811676;-9.398982;0.1306147;-0.08863045;-0.3297973;0.9307622;542;6.4;
% frame number #547 time: 6.44
1;0.05961848;0.9649628;-9.486873;0.1778326;0.946684;-0.2172602;0.157997;0.03133338;0.9529236;-9.505992;-0.4241094;-0.1493789;0.4435262;0.7753075;0.009686137;0.9723862;-9.480464;-0.3424731;-0.103168;0.456493;0.8146672;-0.004712745;0.9855011;-9.462573;-0.4381311;-0.1574156;0.4407379;0.767471;0.02640871;0.9936188;-9.445552;-0.01604788;-0.157989;-0.062902;0.9853048;0.01650119;0.9907883;-9.416835;0.1828288;-0.1674234;-0.02977549;0.9683267;0.01016592;0.9826859;-9.400859;0.2871995;-0.1696703;-0.01136471;0.9426556;0.04661427;0.9936188;-9.437984;-0.03510979;-0.1382995;-0.1675038;0.9754912;0.03605141;0.9929855;-9.404727;0.1498569;-0.1674603;-0.1383522;0.9645511;0.02772052;0.9858444;-9.385974;0.2639115;-0.1827765;-0.1173756;0.9397694;0.06852421;0.9893845;-9.438464;-0.09846904;-0.1186066;-0.2180651;0.9636825;0.06062279;0.9937332;-9.406596;0.05706478;-0.1519845;-0.1962668;0.967018;0.05319893;0.9908951;-9.386775;0.1645696;-0.1729276;-0.1780898;0.9546188;0.091096;0.978009;-9.441012;-0.1367478;0.01233004;-0.3408358;0.9300425;0.09229226;0.9821823;-9.416224;0.005652931;-0.03942038;-0.338773;0.940025;0.0897354;0.9809387;-9.399547;0.1218839;-0.08102144;-0.3312953;0.932107;547;6.44;
% frame number #551 time: 6.48
1;0.05937409;0.9638413;-9.486979;0.1802238;0.9475858;-0.2142667;0.153917;0.03065042;0.9519699;-9.506183;-0.4217933;-0.1540904;0.443469;0.7756816;0.008419924;0.9713257;-9.48099;-0.3544127;-0.1158822;0.4549504;0.8086923;-0.006707137;0.9845093;-9.463763;-0.4500576;-0.1703085;0.437497;0.7596313;0.0260649;0.9914749;-9.445361;0.008135984;-0.1661246;-0.05738362;0.9844002;0.01568517;0.9869278;-9.417117;0.2182117;-0.1745476;-0.02057586;0.9599445;0.009237278;0.9775818;-9.401881;0.3215987;-0.1757505;-0.001417509;0.9304215;0.04699833;0.992627;-9.437785;-0.04289055;-0.1321942;-0.1721398;0.9752196;0.03696804;0.9927643;-9.404292;0.1318347;-0.160792;-0.1457852;0.9672189;0.02892127;0.9863937;-9.385135;0.2440736;-0.1767419;-0.125975;0.9451565;0.06891179;0.9884003;-9.438533;-0.1106565;-0.1128245;-0.221891;0.96218;0.06160721;0.9936112;-9.406627;0.0397369;-0.1458369;-0.2017338;0.9677067;0.05454016;0.9914826;-9.386584;0.1465815;-0.1672656;-0.1843562;0.9573656;0.09201147;0.9764984;-9.441371;-0.1477829;0.0384317;-0.3459817;0.9257321;0.09471674;0.9808167;-9.416698;-0.01164085;-0.01227143;-0.3478933;0.9373816;0.09322234;0.9798859;-9.399867;0.1011553;-0.05401345;-0.3438937;0.9319804;551;6.48;
% frame number #555 time: 6.52
1;0.05996507;0.9630325;-9.486865;0.172721;0.9516871;-0.2041633;0.1509195;0.03128561;0.9510925;-9.506206;-0.4133897;-0.1600209;0.4494328;0.7755724;0.00862554;0.969754;-9.480815;-0.3534597;-0.1255208;0.4602619;0.8046551;-0.006975847;0.9825409;-9.463733;-0.4499453;-0.181295;0.4412806;0.7549522;0.02626498;0.989476;-9.44456;0.01345561;-0.1676049;-0.04843765;0.9845717;0.01585044;0.9849899;-9.416171;0.2010819;-0.173768;-0.01556568;0.9639131;0.009455378;0.9762314;-9.400569;0.3016657;-0.1744404;0.002856165;0.9373155;0.04759421;0.9908951;-9.437022;-0.03914431;-0.1248121;-0.1662746;0.9773652;0.03817602;0.9911545;-9.403224;0.1150762;-0.1494123;-0.1445727;0.9713559;0.03071344;0.9855545;-9.383563;0.2160212;-0.1637113;-0.1281558;0.9539967;0.06958131;0.9871338;-9.43806;-0.1096647;-0.1060113;-0.2153251;0.9645572;0.06284402;0.9925278;-9.405978;0.02472145;-0.1347585;-0.1986037;0.9704564;0.05642559;0.9911087;-9.385623;0.1185237;-0.1533463;-0.1846299;0.9635086;0.0931353;0.9753311;-9.441302;-0.1441079;0.05683005;-0.3390262;0.9279356;0.09675125;0.9793137;-9.416652;-0.01749146;0.01053178;-0.343595;0.9388961;0.0961427;0.9783905;-9.399753;0.08760079;-0.02795333;-0.342618;0.9349641;555;6.52;
% frame number #560 time: 6.56
